CIF_NO,MONTH,total_income,total_expense,total_debt_payment,count_income,count_expense,count_debt_payment,net_cashflow,total_transactions
10000948,2025-04,133835058,94667000,28506000,9,64,21,10662058,94
10000948,2025-05,113243000,52157237,8730000,15,78,31,52355763,124
10000948,2025-06,278750000,5514690,1400412,20,47,16,271834898,83
10000949,2025-01,129982316,34000826,549000,15,87,16,95432490,118
10000949,2025-02,142259006,13038000,830000,13,43,7,128391006,63
10000949,2025-03,95744000,27436079,5116000,16,76,26,63191921,119
10000949,2025-04,192700774,79015000,15676504,15,78,42,98009270,135
10000949,2025-05,57346000,26409331,5075000,5,50,24,25861669,79
10000949,2025-06,39020000,20694978,5372000,3,40,18,12953022,61
10000950,2025-01,5994000,42450280,4013000,2,64,17,-40469280,88
10000950,2025-02,36908000,16023486,9710000,5,41,20,11174514,66
10000950,2025-03,133436000,17304464,7382864,17,66,20,108748672,103
10000950,2025-04,86631894,29973000,7621748,9,63,37,49037146,109
10000950,2025-05,114060212,27830493,5766000,11,79,19,80463719,109
10000950,2025-06,150627435,17612935,2317276,17,86,10,130697224,113
10000951,2025-01,53820000,45186000,6639000,8,107,19,1995000,134
10000951,2025-02,41794000,39724591,4581956,6,90,13,-2512547,109
10000951,2025-03,245287058,16077077,2008000,17,68,17,227201981,102
10000951,2025-04,50959000,7618864,2633104,8,50,9,40707032,67
10000951,2025-05,94121195,17987550,3888086,8,62,30,72245559,100
10000951,2025-06,66291000,7960840,450000,5,37,18,57880160,60
10000952,2025-01,135621000,15416278,2122528,16,88,16,118082194,124
10000952,2025-02,196546400,52209755,7287000,20,77,24,137049645,123
10000952,2025-03,88950000,13893305,3349000,8,62,18,71707695,88
10000952,2025-04,119009000,17973000,5382212,10,58,32,95653788,100
10000952,2025-05,48366392,7706127,758596,8,38,11,39901669,57
10000952,2025-06,166446000,22329000,4947759,14,58,15,139169241,89
10000953,2025-01,107041000,17343952,1950000,10,64,21,87747048,97
10000953,2025-02,165743298,67671151,8178400,16,79,20,89893747,115
10000953,2025-03,357598554,23398845,4955732,22,49,11,329243977,82
10000953,2025-04,153952147,57923908,24175000,10,73,28,71853239,111
10000953,2025-05,87544648,19543000,422000,7,45,8,67579648,60
10000953,2025-06,39760000,18129020,4184889,4,101,25,17446091,130
10000954,2025-01,83199000,22871714,8998000,10,65,32,51329286,107
10000954,2025-02,99414000,15492180,1238307,7,74,10,82683513,91
10000954,2025-03,182838000,60706000,2724000,18,59,12,119408000,89
10000954,2025-04,115085440,59430032,12444000,11,92,29,43211408,132
10000954,2025-05,35273000,24967000,1765000,6,63,6,8541000,75
10000954,2025-06,238069410,11624711,1272000,20,51,13,225172699,84
10000955,2025-01,246243038,38647000,4823000,21,66,24,202773038,111
10000955,2025-02,31114000,26563000,17041075,5,34,16,-12490075,55
10000955,2025-03,299781028,61198892,5969000,19,90,16,232613136,125
10000955,2025-04,175520000,71708096,13098000,14,91,31,90713904,136
10000955,2025-05,240453000,66480000,5145000,20,99,17,168828000,136
10000955,2025-06,134880000,30080980,3874000,10,60,12,100925020,82
10000956,2025-01,145094000,64571428,13075000,14,64,15,67447572,93
10000956,2025-02,110022000,81342191,6816709,15,79,25,21863100,119
10000956,2025-03,276343597,47688990,4024000,29,81,21,224630607,131
10000956,2025-04,39652000,23073749,1922235,5,88,16,14656016,109
10000956,2025-05,118723000,10140228,1123000,9,50,9,107459772,68
10000956,2025-06,143250908,50934777,14346038,16,68,23,77970093,107
10000957,2025-01,152368000,36926252,5405000,16,108,20,110036748,144
10000957,2025-02,34700000,16165000,7306000,2,76,34,11229000,112
10000957,2025-03,182942451,8976000,3390583,20,42,18,170575868,80
10000957,2025-04,63586000,17684337,1699283,7,62,13,44202380,82
10000957,2025-05,124934000,14503000,1989000,13,43,14,108442000,70
10000957,2025-06,125370926,72039761,22532000,10,68,27,30799165,105
10000958,2025-01,142726000,12689283,5770452,13,65,22,124266265,100
10000958,2025-02,36926000,7654956,1257000,9,49,10,28014044,68
10000958,2025-03,149248000,99075388,4574926,10,66,14,45597686,90
10000958,2025-04,54245587,11126730,3133000,10,67,29,39985857,106
10000958,2025-05,151630000,36324090,5166000,15,49,15,110139910,79
10000958,2025-06,211960660,40169566,4814000,18,68,14,166977094,100
10000959,2025-01,215307000,23670720,4145042,16,50,8,187491238,74
10000959,2025-02,55664000,32895000,8698000,4,38,11,14071000,53
10000959,2025-03,210979596,63312628,12716529,20,93,23,134950439,136
10000959,2025-04,177650000,8034268,1821000,13,45,8,167794732,66
10000959,2025-05,58902531,43654384,6914000,7,61,21,8334147,89
10000959,2025-06,282066000,59900814,4911000,17,78,16,217254186,111
10000960,2025-01,47852000,15977246,2216907,5,71,15,29657847,92
10000960,2025-02,140629871,29291645,11859000,10,59,43,99479226,112
10000960,2025-03,87783000,36094832,2678000,9,77,24,49010168,111
10000960,2025-04,113269000,34980656,10111377,13,50,13,68176967,76
10000960,2025-05,2756000,9180879,3621559,2,69,25,-10046438,96
10000960,2025-06,192176169,33582821,12426000,20,42,15,146167348,77
10000961,2025-01,141835000,18634368,3905000,17,59,22,119295632,98
10000961,2025-02,206297820,52948152,5382000,19,42,12,147967668,73
10000961,2025-03,87333000,27036099,7736546,9,46,22,52560355,77
10000961,2025-04,196155000,39564577,8624000,16,69,25,147966423,110
10000961,2025-05,162510000,20689620,3098690,16,44,12,138721690,72
10000961,2025-06,38039000,31985276,8122000,6,76,27,-2068276,109
10000962,2025-01,118463000,6032585,1275000,9,63,25,111155415,97
10000962,2025-02,72465000,33566000,5164240,8,83,17,33734760,110
10000962,2025-03,77268644,56593548,10027000,6,86,23,10648096,115
10000962,2025-04,169116000,30627170,6911000,13,42,14,131577830,69
10000962,2025-05,171544000,32055343,15179000,11,70,12,124309657,93
10000962,2025-06,177478000,43704022,9186000,18,101,28,124587978,147
10000963,2025-01,75924000,4818000,728000,10,46,13,70378000,69
10000963,2025-02,33471000,17869360,2395000,7,78,16,13206640,101
10000963,2025-03,215876000,45805562,5026000,15,93,19,165044438,127
10000963,2025-04,90127000,45529345,6111000,7,58,22,38486655,87
10000963,2025-05,125402128,28752660,4637471,13,61,19,92011997,93
10000963,2025-06,107889956,23130282,2197348,9,82,14,82562326,105
10000964,2025-01,108018000,53447738,6285577,13,66,14,48284685,93
10000964,2025-02,141603000,18289522,3465000,10,62,21,119848478,93
10000964,2025-03,100132000,22231000,6554838,12,70,18,71346162,100
10000964,2025-04,106476000,14959329,5937000,12,53,17,85579671,82
10000964,2025-05,345926780,41922130,7073000,27,65,18,296931650,110
10000964,2025-06,37367000,11693816,4022000,4,54,21,21651184,79
10000965,2025-01,101101000,35876000,3822000,4,109,20,61403000,133
10000965,2025-02,50678000,13946420,1224000,7,39,8,35507580,54
10000965,2025-03,226738000,40734875,2455355,21,67,21,183547770,109
10000965,2025-04,106123000,46122329,9123000,9,64,19,50877671,92
10000965,2025-05,66846000,17084290,1374886,5,54,15,48386824,74
10000965,2025-06,147072000,32273497,1625000,13,73,11,113173503,97
10000966,2025-01,58600000,14108000,2953002,6,57,10,41538998,73
10000966,2025-02,57823440,35426720,6113000,10,48,18,16283720,76
10000966,2025-03,147719000,15858424,7011612,8,59,21,124848964,88
10000966,2025-04,106554000,30956348,11490694,10,80,30,64106958,120
10000966,2025-05,44814000,17558342,2029532,7,71,15,25226126,93
10000966,2025-06,109929849,47502988,16025000,10,77,28,46401861,115
10000967,2025-01,75958000,93807034,8463306,8,88,18,-26312340,114
10000967,2025-02,136013550,32203004,1272866,14,80,12,102537680,106
10000967,2025-03,99375000,12618603,4073531,12,72,21,82682866,106
10000967,2025-04,131700776,27381806,3632000,12,61,15,100686970,88
10000967,2025-05,24888000,70068547,3892000,3,90,16,-49072547,109
10000967,2025-06,122460000,62355000,13702862,11,65,28,46402138,104
10000968,2025-01,85748005,37825324,8330944,5,96,35,39591737,138
10000968,2025-02,134195000,25204222,3176000,11,35,13,105814778,59
10000968,2025-03,90446000,32241956,15925000,12,68,22,42279044,102
10000968,2025-04,29738000,12714477,786000,5,54,10,16237523,69
10000968,2025-05,218544000,23919952,6113466,17,83,38,188510582,138
10000968,2025-06,131293304,40479811,6905068,11,70,31,83908425,112
10000969,2025-01,154153000,11129000,1252118,13,66,14,141771882,93
10000969,2025-02,92693000,36125673,2958911,10,71,9,53608416,90
10000969,2025-03,44138811,24726248,14606000,3,81,24,4806563,108
10000969,2025-04,122668000,17874532,11819270,13,41,20,92974198,74
10000969,2025-05,70191000,7309002,475000,9,55,10,62406998,74
10000969,2025-06,138143000,42766000,3009638,15,78,15,92367362,108
10000970,2025-01,131281222,65462000,28935312,12,58,25,36883910,95
10000970,2025-02,90693000,15522000,8328000,8,35,15,66843000,58
10000970,2025-03,83058000,35924128,6942000,14,88,21,40191872,123
10000970,2025-04,70887000,29545459,1247000,10,76,11,40094541,97
10000970,2025-05,96256911,25865998,4934000,7,52,20,65456913,81
10000970,2025-06,237887763,61325559,8503000,21,59,14,168059204,94
10000971,2025-01,161791000,58322886,13960000,17,93,31,89508114,141
10000971,2025-02,88793000,19516291,3823514,8,52,10,65453195,70
10000971,2025-03,182038000,43986893,2795008,20,56,10,135256099,86
10000971,2025-04,134912833,24152031,1486000,12,46,5,109274802,63
10000971,2025-05,190070000,19338474,2334000,14,70,26,168397526,111
10000971,2025-06,187296000,45283000,7474404,14,78,26,134538596,118
10000972,2025-01,136035000,38714000,3686000,20,81,19,93635000,120
10000972,2025-02,110356759,35616027,8014000,16,63,19,66726732,98
10000972,2025-03,78856000,38316755,4100587,13,66,22,36438658,101
10000972,2025-04,181456000,82796898,22739000,13,65,17,75920102,95
10000972,2025-05,61644000,16501323,1016000,8,40,7,44126677,56
10000972,2025-06,167538532,57839000,3926000,17,77,12,105773532,106
10000973,2025-01,107188000,28567034,9998562,11,60,25,68622404,96
10000973,2025-02,42481000,79985647,13418182,4,62,28,-50922829,94
10000973,2025-03,140531000,24181130,9386718,15,68,18,106963152,101
10000973,2025-04,184750000,40048438,1953000,16,73,16,142748562,105
10000973,2025-05,80489000,67507985,21206000,8,98,41,-8224985,147
10000973,2025-06,173549000,27672146,5139000,20,89,14,140737854,123
10000974,2025-01,303560000,70792932,9341132,19,95,29,223425936,143
10000974,2025-02,68700910,28683555,4808000,9,66,18,35209355,93
10000974,2025-03,162799000,51285635,4856292,12,46,22,106657073,80
10000974,2025-04,199430000,26635677,5947000,14,39,13,166847323,66
10000974,2025-05,40490000,46988204,7050662,4,98,24,-13548866,126
10000974,2025-06,96546000,26536259,19219172,7,50,29,50790569,86
10000975,2025-01,57148000,46749415,12334000,10,86,35,-1935415,131
10000975,2025-02,258487000,9630330,956000,19,55,7,247900670,81
10000975,2025-03,116853000,51958882,18011308,13,79,33,46882810,125
10000975,2025-04,135012000,23555000,10396316,11,62,30,101060684,103
10000975,2025-05,155854116,40312790,4000000,16,66,24,111541326,106
10000975,2025-06,168991636,48636887,11173000,21,92,28,109181749,141
10000976,2025-01,174253928,32102000,6970514,20,73,31,135181414,124
10000976,2025-02,91754000,40993000,7986000,8,56,18,42775000,82
10000976,2025-03,122213000,25256953,2734000,9,76,22,94222047,107
10000976,2025-04,101353000,29051000,5863433,8,92,31,66438567,131
10000976,2025-05,100712021,55574228,3364000,10,57,4,41773793,71
10000976,2025-06,166401000,36929845,1187000,17,55,8,128284155,80
10000977,2025-01,190107966,31158739,4859000,16,54,14,154090227,84
10000977,2025-02,61516000,18830779,4844000,9,60,22,37841221,91
10000977,2025-03,32965000,15050000,6447000,5,50,28,11468000,83
10000977,2025-04,124752000,20424000,3846139,17,41,14,100481861,72
10000977,2025-05,103175000,13001813,2674000,10,70,15,87499187,95
10000977,2025-06,127219171,23108440,3526000,10,61,13,100584731,84
10000978,2025-01,178139000,45533197,9648000,16,81,15,122957803,112
10000978,2025-02,81305000,38299515,24513498,7,59,18,18491987,84
10000978,2025-03,186455000,28280056,2237000,13,75,11,155937944,99
10000978,2025-04,138097000,37928974,7328000,9,70,22,92840026,101
10000978,2025-05,190973000,68350000,8117000,11,70,12,114506000,93
10000978,2025-06,98388555,43254141,3036000,10,64,18,52098414,92
10000979,2025-01,248782000,30729671,4097000,22,77,15,213955329,114
10000979,2025-02,101870000,32168000,2209000,10,63,17,67493000,90
10000979,2025-03,55158000,26827640,6848000,8,78,12,21482360,98
10000979,2025-04,198295000,24449731,3839000,14,68,26,170006269,112
10000979,2025-05,131358000,66679000,9421000,14,72,16,55258000,102
10000979,2025-06,115807000,18965137,5959000,9,74,23,90882863,106
10000980,2025-01,182210000,19418409,3211490,15,53,19,159580101,87
10000980,2025-02,112799000,50170620,2971000,13,60,8,59657380,81
10000980,2025-03,148203000,15132387,6016106,18,62,17,127054507,97
10000980,2025-04,73862000,6223000,1185955,9,46,15,66453045,70
10000980,2025-05,83949000,29019562,7371000,14,84,25,47558438,123
10000980,2025-06,64070000,10443258,2110689,8,56,27,51516053,91
10000981,2025-01,168747090,21149472,863000,15,63,5,146734618,83
10000981,2025-02,100363000,58649000,9179000,12,77,12,32535000,101
10000981,2025-03,116350090,9189305,1078000,12,75,19,106082785,106
10000981,2025-04,69945000,9520378,11393000,11,31,17,49031622,59
10000981,2025-05,87233000,18955000,13977772,13,39,30,54300228,82
10000981,2025-06,191634000,17712000,3868000,18,43,20,170054000,81
10000982,2025-01,91578996,60078611,7920669,8,72,18,23579716,98
10000982,2025-02,185800000,121636481,18658000,13,89,27,45505519,129
10000982,2025-03,112780000,24412000,14926390,9,46,24,73441610,79
10000982,2025-04,115723000,49250946,6011000,9,83,15,60461054,107
10000982,2025-05,296680452,79116785,9109000,27,73,15,208454667,115
10000982,2025-06,44481860,21347276,2336623,10,52,12,20797961,74
10000983,2025-01,93346000,37535506,4697000,7,98,26,51113494,131
10000983,2025-02,114089000,78033937,17982000,11,55,18,18073063,84
10000983,2025-03,174868000,36286000,9733000,14,68,29,128849000,111
10000983,2025-04,111030000,26713036,3283904,10,76,10,81033060,96
10000983,2025-05,49438000,37709831,7853000,10,67,20,3875169,97
10000983,2025-06,228470517,47568809,4279000,20,58,13,176622708,91
10000984,2025-01,27486000,15606779,1460000,7,57,16,10419221,80
10000984,2025-02,154988000,52976475,6565000,21,66,13,95446525,100
10000984,2025-03,146056000,34738364,5335000,8,49,11,105982636,71
10000984,2025-04,126064000,34595043,1378000,17,43,9,90090957,69
10000984,2025-05,207042000,63444611,14034022,16,78,26,129563367,120
10000984,2025-06,208085000,34822000,3384000,14,50,8,169879000,72
10000985,2025-01,147998363,11477186,1344000,11,69,8,135177177,88
10000985,2025-02,92365400,20945851,6067447,11,65,17,65352102,93
10000985,2025-03,113012000,33570000,5726000,9,90,20,73716000,119
10000985,2025-04,75376993,38185327,17213000,10,42,18,19978666,70
10000985,2025-05,108294970,21659339,7956000,9,57,15,78679631,81
10000985,2025-06,111160000,6745951,912000,10,67,22,103502049,99
10000986,2025-01,88951642,36840535,6888000,9,58,5,45223107,72
10000986,2025-02,213233000,30913068,6488000,15,78,17,175831932,110
10000986,2025-03,76152000,24489508,3989000,10,43,9,47673492,62
10000986,2025-04,62515000,30306000,4091042,5,73,23,28117958,101
10000986,2025-05,43457000,26398546,9328000,8,72,24,7730454,104
10000986,2025-06,70236502,3250144,536000,7,49,13,66450358,69
10000987,2025-01,103439780,65066000,9735000,8,106,37,28638780,151
10000987,2025-02,130774722,18183000,6037130,12,65,23,106554592,101
10000987,2025-03,58923000,59580319,8842000,4,100,25,-9499319,130
10000987,2025-04,110980000,27463350,11830823,13,58,22,71685827,93
10000987,2025-05,82113000,34694574,5021786,9,88,16,42396640,113
10000987,2025-06,64091000,27450292,2231000,7,41,26,34409708,74
10000988,2025-01,34424170,17143614,1947000,7,72,9,15333556,88
10000988,2025-02,107412832,17520000,3773000,13,39,15,86119832,67
10000988,2025-03,119970000,39978012,14093359,12,73,31,65898629,116
10000988,2025-04,107263698,5336167,1191000,8,47,18,100736531,73
10000988,2025-05,104117000,24258913,3151000,12,67,16,76707087,95
10000988,2025-06,143206000,26618254,5929000,13,81,25,110658746,119
10000989,2025-01,112781509,38163359,9810000,13,100,17,64808150,130
10000989,2025-02,174870791,28264504,6146000,13,58,16,140460287,87
10000989,2025-03,153332782,69663519,10983000,14,96,25,72686263,135
10000989,2025-04,75618000,14941189,3125608,7,44,21,57551203,72
10000989,2025-05,93842000,50770000,6330945,9,50,21,36741055,80
10000989,2025-06,38094000,24627000,4790000,4,79,20,8677000,105
10000990,2025-01,241758000,33186000,4821000,22,48,13,203751000,83
10000990,2025-02,107150000,23438000,1456000,11,51,15,82256000,77
10000990,2025-03,115892000,42648415,6844000,13,75,22,66399585,110
10000990,2025-04,123114000,16550000,9454000,9,59,29,97110000,97
10000990,2025-05,24180000,9551988,723000,2,92,14,13905012,108
10000990,2025-06,44790000,26262000,2940000,6,64,15,15588000,88
10000991,2025-01,129903442,30459000,9382888,17,89,33,90061554,139
10000991,2025-02,129055732,32074484,12160000,8,42,21,84821248,71
10000991,2025-03,46701000,26570451,6160000,10,72,35,13970549,117
10000991,2025-04,116771000,25576348,2500000,16,57,15,88694652,88
10000991,2025-05,79766000,21710310,4220000,14,47,9,53835690,70
10000991,2025-06,41714000,20044661,3769014,7,85,14,17900325,106
10000992,2025-01,82591000,13763583,1341560,8,71,15,67485857,94
10000992,2025-02,132686000,45262000,6424000,12,78,16,81000000,106
10000992,2025-03,45583000,18059239,3347042,5,70,24,24176719,99
10000992,2025-04,188170281,102404296,15201842,17,105,23,70564143,145
10000992,2025-05,181600000,29428518,8428000,15,88,24,143743482,127
10000992,2025-06,119992000,17036000,14181000,11,53,21,88775000,85
10000993,2025-01,106438000,39324044,6255000,9,57,13,60858956,79
10000993,2025-02,190453000,30545194,6668000,15,66,21,153239806,102
10000993,2025-03,218433000,40873808,11004000,20,40,17,166555192,77
